"classe","region","nb_index","regiao_agrupada"
"Short_tandem","30%",177,"Corpo do gene"
"Short_tandem","100%",178,"Corpo do gene"
"Short_tandem","90%",179,"Corpo do gene"
"Short_tandem","50%",180,"Corpo do gene"
"Short_tandem","20%",181,"Corpo do gene"
"Short_tandem","40%",182,"Corpo do gene"
"Short_tandem","90%",183,"Corpo do gene"
"Short_tandem","10%",184,"Corpo do gene"
"Short_tandem","80%",185,"Corpo do gene"
"Short_tandem","70%",192,"Corpo do gene"
"Short_tandem","80%",192,"Corpo do gene"
"Short_tandem","60%",193,"Corpo do gene"
"Short_tandem","60%",194,"Corpo do gene"
"Short_tandem","60%",195,"Corpo do gene"
"Short_tandem","50%",199,"Corpo do gene"
"Short_tandem","50%",202,"Corpo do gene"
"Short_tandem","60%",203,"Corpo do gene"
"Short_tandem","90%",204,"Corpo do gene"
"Short_tandem","80%",205,"Corpo do gene"
"Short_tandem","90%",205,"Corpo do gene"
"Short_tandem","60%",208,"Corpo do gene"
"Short_tandem","70%",209,"Corpo do gene"
"Short_tandem","50%",210,"Corpo do gene"
"Short_tandem","60%",211,"Corpo do gene"
"Short_tandem","20%",214,"Corpo do gene"
"Short_tandem","30%",216,"Corpo do gene"
"Short_tandem","10%",218,"Corpo do gene"
"Short_tandem","20%",219,"Corpo do gene"
"Short_tandem","40%",220,"Corpo do gene"
"Short_tandem","60%",221,"Corpo do gene"
"Short_tandem","70%",222,"Corpo do gene"
"Short_tandem","70%",224,"Corpo do gene"
"Short_tandem","10%",225,"Corpo do gene"
"Short_tandem","50%",226,"Corpo do gene"
"Short_tandem","100%",227,"Corpo do gene"
"Short_tandem","20%",231,"Corpo do gene"
"Short_tandem","60%",232,"Corpo do gene"
"Short_tandem","60%",234,"Corpo do gene"
"Short_tandem","90%",235,"Corpo do gene"
"Short_tandem","40%",237,"Corpo do gene"
"Short_tandem","50%",238,"Corpo do gene"
"Short_tandem","40%",240,"Corpo do gene"
"Short_tandem","80%",241,"Corpo do gene"
"Short_tandem","70%",245,"Corpo do gene"
"Short_tandem","10%",252,"Corpo do gene"
"Short_tandem","10%",255,"Corpo do gene"
"Short_tandem","40%",256,"Corpo do gene"
"Short_tandem","90%",257,"Corpo do gene"
"Short_tandem","100%",258,"Corpo do gene"
"Short_tandem","30%",259,"Corpo do gene"
"Short_tandem","40%",262,"Corpo do gene"
"Short_tandem","80%",263,"Corpo do gene"
"Short_tandem","70%",264,"Corpo do gene"
"Short_tandem","60%",265,"Corpo do gene"
"Short_tandem","80%",266,"Corpo do gene"
"Short_tandem","90%",266,"Corpo do gene"
"Short_tandem","20%",267,"Corpo do gene"
"Short_tandem","90%",268,"Corpo do gene"
"Short_tandem","50%",269,"Corpo do gene"
"Short_tandem","100%",270,"Corpo do gene"
"Short_tandem","40%",272,"Corpo do gene"
"Short_tandem","30%",273,"Corpo do gene"
"Short_tandem","20%",275,"Corpo do gene"
"Short_tandem","30%",276,"Corpo do gene"
"Short_tandem","70%",277,"Corpo do gene"
"Short_tandem","80%",277,"Corpo do gene"
"Short_tandem","40%",278,"Corpo do gene"
"Short_tandem","80%",279,"Corpo do gene"
"Short_tandem","80%",280,"Corpo do gene"
"Short_tandem","20%",281,"Corpo do gene"
"Short_tandem","30%",281,"Corpo do gene"
"Short_tandem","80%",282,"Corpo do gene"
"Short_tandem","10%",283,"Corpo do gene"
"Short_tandem","60%",284,"Corpo do gene"
"Short_tandem","70%",284,"Corpo do gene"
"Short_tandem","80%",286,"Corpo do gene"
"Short_tandem","50%",289,"Corpo do gene"
"Short_tandem","10%",291,"Corpo do gene"
"Short_tandem","40%",296,"Corpo do gene"
"Short_tandem","30%",297,"Corpo do gene"
"Short_tandem","40%",300,"Corpo do gene"
"Short_tandem","50%",300,"Corpo do gene"
"Short_tandem","50%",301,"Corpo do gene"
"Short_tandem","60%",302,"Corpo do gene"
"Short_tandem","90%",303,"Corpo do gene"
"Short_tandem","100%",304,"Corpo do gene"
"Short_tandem","10%",305,"Corpo do gene"
"Short_tandem","20%",306,"Corpo do gene"
"Short_tandem","70%",307,"Corpo do gene"
"Short_tandem","30%",311,"Corpo do gene"
"Short_tandem","80%",312,"Corpo do gene"
"Short_tandem","10%",313,"Corpo do gene"
"Short_tandem","40%",314,"Corpo do gene"
"Short_tandem","90%",315,"Corpo do gene"
"Short_tandem","30%",316,"Corpo do gene"
"Short_tandem","20%",317,"Corpo do gene"
"Short_tandem","50%",318,"Corpo do gene"
"Short_tandem","60%",319,"Corpo do gene"
"Short_tandem","90%",320,"Corpo do gene"
"Short_tandem","100%",321,"Corpo do gene"
"Short_tandem","10%",323,"Corpo do gene"
"Short_tandem","10%",324,"Corpo do gene"
"Short_tandem","10%",325,"Corpo do gene"
"Short_tandem","40%",326,"Corpo do gene"
"Short_tandem","40%",327,"Corpo do gene"
"Short_tandem","10%",328,"Corpo do gene"
"Short_tandem","70%",329,"Corpo do gene"
"Short_tandem","80%",329,"Corpo do gene"
"Short_tandem","20%",330,"Corpo do gene"
"Short_tandem","30%",330,"Corpo do gene"
"Short_tandem","50%",331,"Corpo do gene"
"Short_tandem","40%",332,"Corpo do gene"
"Short_tandem","80%",333,"Corpo do gene"
"Short_tandem","90%",335,"Corpo do gene"
"Short_tandem","30%",340,"Corpo do gene"
"Short_tandem","100%",344,"Corpo do gene"
"Short_tandem","30%",347,"Corpo do gene"
"Short_tandem","40%",347,"Corpo do gene"
"Short_tandem","50%",348,"Corpo do gene"
"Short_tandem","10%",350,"Corpo do gene"
"Short_tandem","100%",351,"Corpo do gene"
"Short_tandem","100%",352,"Corpo do gene"
"Short_tandem","20%",353,"Corpo do gene"
"Short_tandem","30%",353,"Corpo do gene"
"Short_tandem","80%",354,"Corpo do gene"
"Short_tandem","20%",357,"Corpo do gene"
"Short_tandem","10%",358,"Corpo do gene"
"Short_tandem","20%",358,"Corpo do gene"
"Short_tandem","90%",359,"Corpo do gene"
"Short_tandem","60%",367,"Corpo do gene"
"Short_tandem","10%",376,"Corpo do gene"
"Short_tandem","50%",379,"Corpo do gene"
"Short_tandem","70%",391,"Corpo do gene"
"Short_tandem","90%",394,"Corpo do gene"
"Short_tandem","70%",397,"Corpo do gene"
"Short_tandem","60%",398,"Corpo do gene"
"Short_tandem","80%",401,"Corpo do gene"
"Short_tandem","50%",404,"Corpo do gene"
"Short_tandem","60%",404,"Corpo do gene"
"Short_tandem","80%",405,"Corpo do gene"
"Short_tandem","40%",407,"Corpo do gene"
"Short_tandem","50%",407,"Corpo do gene"
"Short_tandem","10%",408,"Corpo do gene"
"Short_tandem","60%",409,"Corpo do gene"
"Short_tandem","90%",410,"Corpo do gene"
"Short_tandem","60%",411,"Corpo do gene"
"Short_tandem","90%",412,"Corpo do gene"
"Short_tandem","50%",413,"Corpo do gene"
"Short_tandem","20%",414,"Corpo do gene"
"Short_tandem","70%",415,"Corpo do gene"
"Short_tandem","100%",416,"Corpo do gene"
"Short_tandem","70%",417,"Corpo do gene"
"Short_tandem","10%",418,"Corpo do gene"
"Short_tandem","20%",427,"Corpo do gene"
"Short_tandem","20%",432,"Corpo do gene"
"Short_tandem","90%",433,"Corpo do gene"
"Short_tandem","10%",435,"Corpo do gene"
"Short_tandem","20%",436,"Corpo do gene"
"Short_tandem","40%",437,"Corpo do gene"
"Short_tandem","30%",440,"Corpo do gene"
"Short_tandem","20%",441,"Corpo do gene"
"Short_tandem","20%",444,"Corpo do gene"
"Short_tandem","80%",448,"Corpo do gene"
"Short_tandem","40%",449,"Corpo do gene"
"Short_tandem","40%",450,"Corpo do gene"
"Short_tandem","10%",451,"Corpo do gene"
"Short_tandem","10%",461,"Corpo do gene"
"Short_tandem","30%",463,"Corpo do gene"
"Short_tandem","100%",465,"Corpo do gene"
"Short_tandem","10%",468,"Corpo do gene"
"Short_tandem","40%",469,"Corpo do gene"
"Short_tandem","70%",470,"Corpo do gene"
"Short_tandem","100%",471,"Corpo do gene"
"Short_tandem","80%",472,"Corpo do gene"
"Short_tandem","20%",473,"Corpo do gene"
"Short_tandem","30%",473,"Corpo do gene"
"Short_tandem","10%",476,"Corpo do gene"
"Short_tandem","20%",476,"Corpo do gene"
"Short_tandem","30%",477,"Corpo do gene"
"Short_tandem","50%",482,"Corpo do gene"
"Short_tandem","100%",483,"Corpo do gene"
"Short_tandem","10%",487,"Corpo do gene"
"Short_tandem","50%",488,"Corpo do gene"
"Short_tandem","100%",489,"Corpo do gene"
"Short_tandem","20%",490,"Corpo do gene"
"Short_tandem","100%",491,"Corpo do gene"
"Short_tandem","100%",492,"Corpo do gene"
"Short_tandem","70%",496,"Corpo do gene"
"Short_tandem","90%",497,"Corpo do gene"
"Short_tandem","100%",498,"Corpo do gene"
"Short_tandem","80%",501,"Corpo do gene"
"Short_tandem","100%",502,"Corpo do gene"
"Short_tandem","80%",503,"Corpo do gene"
"Short_tandem","80%",504,"Corpo do gene"
"Short_tandem","30%",506,"Corpo do gene"
"Short_tandem","90%",507,"Corpo do gene"
"Short_tandem","80%",508,"Corpo do gene"
"Short_tandem","80%",509,"Corpo do gene"
"Short_tandem","70%",510,"Corpo do gene"
"Short_tandem","20%",512,"Corpo do gene"
"Short_tandem","20%",513,"Corpo do gene"
"Short_tandem","50%",514,"Corpo do gene"
"Short_tandem","60%",515,"Corpo do gene"
"Short_tandem","100%",516,"Corpo do gene"
"Short_tandem","40%",517,"Corpo do gene"
"Short_tandem","40%",518,"Corpo do gene"
"Short_tandem","60%",519,"Corpo do gene"
"Short_tandem","60%",520,"Corpo do gene"
"Short_tandem","60%",521,"Corpo do gene"
"Short_tandem","70%",521,"Corpo do gene"
"Short_tandem","70%",522,"Corpo do gene"
"Short_tandem","70%",523,"Corpo do gene"
"Short_tandem","90%",524,"Corpo do gene"
"Short_tandem","10%",525,"Corpo do gene"
"Short_tandem","60%",526,"Corpo do gene"
"Short_tandem","80%",527,"Corpo do gene"
"Short_tandem","10%",530,"Corpo do gene"
"Short_tandem","80%",531,"Corpo do gene"
"Short_tandem","90%",531,"Corpo do gene"
"Short_tandem","90%",532,"Corpo do gene"
"Short_tandem","100%",532,"Corpo do gene"
"Short_tandem","30%",533,"Corpo do gene"
"Short_tandem","80%",534,"Corpo do gene"
"Short_tandem","90%",534,"Corpo do gene"
"Short_tandem","100%",535,"Corpo do gene"
"Short_tandem","20%",539,"Corpo do gene"
"Short_tandem","80%",545,"Corpo do gene"
"Short_tandem","20%",546,"Corpo do gene"
"Short_tandem","80%",547,"Corpo do gene"
"Short_tandem","20%",553,"Corpo do gene"
"Short_tandem","50%",560,"Corpo do gene"
"Short_tandem","50%",561,"Corpo do gene"
"Short_tandem","60%",561,"Corpo do gene"
"Short_tandem","80%",562,"Corpo do gene"
"Short_tandem","30%",563,"Corpo do gene"
"Short_tandem","90%",564,"Corpo do gene"
"Short_tandem","100%",564,"Corpo do gene"
"Short_tandem","10%",566,"Corpo do gene"
"Short_tandem","70%",569,"Corpo do gene"
"Short_tandem","100%",571,"Corpo do gene"
"Short_tandem","80%",572,"Corpo do gene"
"Short_tandem","100%",575,"Corpo do gene"
"Short_tandem","50%",576,"Corpo do gene"
"Short_tandem","80%",577,"Corpo do gene"
"Short_tandem","70%",578,"Corpo do gene"
"Short_tandem","70%",579,"Corpo do gene"
"Short_tandem","40%",580,"Corpo do gene"
"Short_tandem","50%",581,"Corpo do gene"
"Short_tandem","70%",582,"Corpo do gene"
"Short_tandem","10%",583,"Corpo do gene"
"Short_tandem","40%",584,"Corpo do gene"
"Short_tandem","30%",585,"Corpo do gene"
"Short_tandem","40%",585,"Corpo do gene"
"Short_tandem","10%",588,"Corpo do gene"
"Short_tandem","60%",589,"Corpo do gene"
"Short_tandem","20%",591,"Corpo do gene"
"Short_tandem","20%",592,"Corpo do gene"
"Short_tandem","30%",593,"Corpo do gene"
"Short_tandem","40%",593,"Corpo do gene"
"Short_tandem","50%",594,"Corpo do gene"
"Short_tandem","60%",594,"Corpo do gene"
"Short_tandem","10%",595,"Corpo do gene"
"Short_tandem","40%",596,"Corpo do gene"
"Short_tandem","80%",600,"Corpo do gene"
"Short_tandem","10%",602,"Corpo do gene"
"Short_tandem","60%",603,"Corpo do gene"
"Short_tandem","20%",604,"Corpo do gene"
"Short_tandem","100%",605,"Corpo do gene"
"Short_tandem","30%",609,"Corpo do gene"
"Short_tandem","40%",609,"Corpo do gene"
"Short_tandem","60%",610,"Corpo do gene"
"Short_tandem","60%",617,"Corpo do gene"
"Short_tandem","60%",618,"Corpo do gene"
"Short_tandem","90%",619,"Corpo do gene"
"Short_tandem","100%",622,"Corpo do gene"
"Short_tandem","20%",623,"Corpo do gene"
"Short_tandem","100%",625,"Corpo do gene"
"Short_tandem","70%",627,"Corpo do gene"
"Short_tandem","20%",629,"Corpo do gene"
"Short_tandem","100%",630,"Corpo do gene"
"Short_tandem","30%",631,"Corpo do gene"
"Short_tandem","70%",632,"Corpo do gene"
"Short_tandem","80%",633,"Corpo do gene"
"Short_tandem","80%",634,"Corpo do gene"
"Short_tandem","90%",634,"Corpo do gene"
"Short_tandem","100%",635,"Corpo do gene"
"Short_tandem","70%",642,"Corpo do gene"
"Short_tandem","30%",648,"Corpo do gene"
"Short_tandem","40%",648,"Corpo do gene"
"Short_tandem","70%",649,"Corpo do gene"
"Short_tandem","80%",650,"Corpo do gene"
"Short_tandem","100%",651,"Corpo do gene"
"Short_tandem","10%",661,"Corpo do gene"
"Short_tandem","90%",661,"Corpo do gene"
"Short_tandem","100%",661,"Corpo do gene"
"Short_tandem","20%",662,"Corpo do gene"
"Short_tandem","40%",663,"Corpo do gene"
"Short_tandem","90%",664,"Corpo do gene"
"Short_tandem","70%",665,"Corpo do gene"
"Short_tandem","70%",666,"Corpo do gene"
"Short_tandem","90%",667,"Corpo do gene"
"Short_tandem","100%",668,"Corpo do gene"
"Short_tandem","10%",669,"Corpo do gene"
"Short_tandem","40%",671,"Corpo do gene"
"Short_tandem","20%",672,"Corpo do gene"
"Short_tandem","60%",673,"Corpo do gene"
"Short_tandem","50%",680,"Corpo do gene"
"Short_tandem","90%",681,"Corpo do gene"
"Short_tandem","100%",681,"Corpo do gene"
"Short_tandem","70%",682,"Corpo do gene"
"Short_tandem","70%",683,"Corpo do gene"
"Short_tandem","70%",684,"Corpo do gene"
"Short_tandem","10%",685,"Corpo do gene"
"Short_tandem","20%",685,"Corpo do gene"
"Short_tandem","80%",686,"Corpo do gene"
"Short_tandem","40%",687,"Corpo do gene"
"Short_tandem","40%",693,"Corpo do gene"
"Short_tandem","80%",694,"Corpo do gene"
"Short_tandem","50%",696,"Corpo do gene"
"Short_tandem","60%",696,"Corpo do gene"
"Short_tandem","70%",697,"Corpo do gene"
"Short_tandem","100%",699,"Corpo do gene"
"Short_tandem","100%",700,"Corpo do gene"
"Short_tandem","70%",701,"Corpo do gene"
"Short_tandem","20%",708,"Corpo do gene"
"Short_tandem","80%",710,"Corpo do gene"
"Short_tandem","20%",712,"Corpo do gene"
"Short_tandem","70%",719,"Corpo do gene"
"Short_tandem","80%",719,"Corpo do gene"
"Short_tandem","80%",722,"Corpo do gene"
"Short_tandem","10%",723,"Corpo do gene"
"Short_tandem","50%",724,"Corpo do gene"
"Short_tandem","100%",726,"Corpo do gene"
"Short_tandem","60%",727,"Corpo do gene"
"Short_tandem","40%",735,"Corpo do gene"
"Short_tandem","60%",741,"Corpo do gene"
"Short_tandem","70%",741,"Corpo do gene"
"Short_tandem","30%",742,"Corpo do gene"
"Short_tandem","60%",743,"Corpo do gene"
"Short_tandem","20%",744,"Corpo do gene"
"Short_tandem","10%",745,"Corpo do gene"
"Short_tandem","20%",745,"Corpo do gene"
"Short_tandem","60%",751,"Corpo do gene"
"Short_tandem","20%",752,"Corpo do gene"
"Short_tandem","30%",753,"Corpo do gene"
"Short_tandem","70%",754,"Corpo do gene"
"Short_tandem","80%",760,"Corpo do gene"
"Short_tandem","10%",761,"Corpo do gene"
"Short_tandem","70%",763,"Corpo do gene"
"Short_tandem","20%",764,"Corpo do gene"
"Short_tandem","60%",765,"Corpo do gene"
"Short_tandem","80%",766,"Corpo do gene"
"Short_tandem","80%",767,"Corpo do gene"
"Short_tandem","80%",768,"Corpo do gene"
"Short_tandem","20%",769,"Corpo do gene"
"Short_tandem","90%",770,"Corpo do gene"
"Short_tandem","70%",771,"Corpo do gene"
"Short_tandem","70%",772,"Corpo do gene"
"Short_tandem","10%",773,"Corpo do gene"
"Short_tandem","20%",774,"Corpo do gene"
"Short_tandem","60%",776,"Corpo do gene"
"Short_tandem","70%",776,"Corpo do gene"
"Short_tandem","70%",778,"Corpo do gene"
"Short_tandem","80%",778,"Corpo do gene"
"Short_tandem","80%",779,"Corpo do gene"
"Short_tandem","60%",782,"Corpo do gene"
"Short_tandem","50%",783,"Corpo do gene"
"Short_tandem","70%",785,"Corpo do gene"
"Short_tandem","100%",786,"Corpo do gene"
"Short_tandem","30%",787,"Corpo do gene"
"Short_tandem","30%",788,"Corpo do gene"
"Short_tandem","10%",789,"Corpo do gene"
"Short_tandem","30%",790,"Corpo do gene"
"Short_tandem","60%",791,"Corpo do gene"
"Short_tandem","80%",792,"Corpo do gene"
"Short_tandem","60%",794,"Corpo do gene"
"Short_tandem","50%",795,"Corpo do gene"
"Short_tandem","30%",805,"Corpo do gene"
"Short_tandem","40%",805,"Corpo do gene"
"Short_tandem","30%",806,"Corpo do gene"
"Short_tandem","50%",807,"Corpo do gene"
"Short_tandem","80%",808,"Corpo do gene"
"Short_tandem","90%",808,"Corpo do gene"
"Short_tandem","70%",812,"Corpo do gene"
"Short_tandem","90%",813,"Corpo do gene"
"Short_tandem","10%",823,"Corpo do gene"
"Short_tandem","20%",824,"Corpo do gene"
"Short_tandem","20%",825,"Corpo do gene"
"Short_tandem","60%",826,"Corpo do gene"
"Short_tandem","80%",827,"Corpo do gene"
"Short_tandem","40%",831,"Corpo do gene"
"Short_tandem","60%",832,"Corpo do gene"
"Short_tandem","80%",846,"Corpo do gene"
"Short_tandem","10%",848,"Corpo do gene"
"Short_tandem","50%",849,"Corpo do gene"
"Short_tandem","100%",850,"Corpo do gene"
"Short_tandem","10%",850,"Corpo do gene"
"Short_tandem","50%",851,"Corpo do gene"
"Short_tandem","20%",852,"Corpo do gene"
"Short_tandem","20%",853,"Corpo do gene"
"Short_tandem","100%",854,"Corpo do gene"
"Short_tandem","30%",856,"Corpo do gene"
"Short_tandem","90%",857,"Corpo do gene"
"Short_tandem","50%",858,"Corpo do gene"
"Short_tandem","30%",859,"Corpo do gene"
"Short_tandem","30%",862,"Corpo do gene"
"Short_tandem","90%",863,"Corpo do gene"
"Short_tandem","20%",865,"Corpo do gene"
"Short_tandem","40%",866,"Corpo do gene"
"Short_tandem","10%",867,"Corpo do gene"
"Short_tandem","30%",868,"Corpo do gene"
"Short_tandem","30%",869,"Corpo do gene"
"Short_tandem","10%",872,"Corpo do gene"
"Short_tandem","70%",873,"Corpo do gene"
"Short_tandem","80%",876,"Corpo do gene"
"Short_tandem","50%",877,"Corpo do gene"
"Short_tandem","20%",882,"Corpo do gene"
"Short_tandem","60%",883,"Corpo do gene"
"Short_tandem","70%",883,"Corpo do gene"
"Short_tandem","50%",885,"Corpo do gene"
"Short_tandem","20%",886,"Corpo do gene"
"Short_tandem","50%",887,"Corpo do gene"
"Short_tandem","90%",888,"Corpo do gene"
"Short_tandem","50%",899,"Corpo do gene"
"Short_tandem","80%",900,"Corpo do gene"
"Short_tandem","20%",904,"Corpo do gene"
"Short_tandem","90%",905,"Corpo do gene"
"Short_tandem","40%",909,"Corpo do gene"
"Short_tandem","80%",911,"Corpo do gene"
"Short_tandem","100%",912,"Corpo do gene"
"Short_tandem","60%",913,"Corpo do gene"
"Short_tandem","10%",915,"Corpo do gene"
"Short_tandem","20%",916,"Corpo do gene"
"Short_tandem","30%",916,"Corpo do gene"
"Short_tandem","90%",917,"Corpo do gene"
"Short_tandem","10%",918,"Corpo do gene"
"Short_tandem","30%",919,"Corpo do gene"
"Short_tandem","80%",920,"Corpo do gene"
"Short_tandem","20%",921,"Corpo do gene"
"Short_tandem","100%",922,"Corpo do gene"
"Short_tandem","10%",923,"Corpo do gene"
"Short_tandem","60%",924,"Corpo do gene"
"Short_tandem","70%",925,"Corpo do gene"
"Short_tandem","40%",926,"Corpo do gene"
"Short_tandem","50%",926,"Corpo do gene"
"Short_tandem","60%",927,"Corpo do gene"
"Short_tandem","70%",928,"Corpo do gene"
"Short_tandem","20%",932,"Corpo do gene"
"Short_tandem","10%",936,"Corpo do gene"
"Short_tandem","60%",938,"Corpo do gene"
"Short_tandem","70%",938,"Corpo do gene"
"Short_tandem","70%",939,"Corpo do gene"
"Short_tandem","20%",941,"Corpo do gene"
"Short_tandem","30%",941,"Corpo do gene"
"Short_tandem","10%",942,"Corpo do gene"
"Short_tandem","100%",943,"Corpo do gene"
"Short_tandem","40%",950,"Corpo do gene"
"Short_tandem","80%",956,"Corpo do gene"
"Short_tandem","80%",957,"Corpo do gene"
"Short_tandem","10%",959,"Corpo do gene"
"Short_tandem","90%",960,"Corpo do gene"
"Short_tandem","100%",960,"Corpo do gene"
"Short_tandem","10%",961,"Corpo do gene"
"Short_tandem","20%",961,"Corpo do gene"
"Short_tandem","40%",962,"Corpo do gene"
"Short_tandem","60%",963,"Corpo do gene"
"Short_tandem","80%",964,"Corpo do gene"
"Short_tandem","80%",965,"Corpo do gene"
"Short_tandem","50%",968,"Corpo do gene"
"Short_tandem","60%",969,"Corpo do gene"
"Short_tandem","70%",970,"Corpo do gene"
"Short_tandem","80%",971,"Corpo do gene"
"Short_tandem","30%",972,"Corpo do gene"
"Short_tandem","40%",972,"Corpo do gene"
"Short_tandem","40%",973,"Corpo do gene"
"Short_tandem","30%",974,"Corpo do gene"
"Short_tandem","70%",975,"Corpo do gene"
"Short_tandem","80%",975,"Corpo do gene"
"Short_tandem","20%",976,"Corpo do gene"
"Short_tandem","10%",977,"Corpo do gene"
"Short_tandem","60%",978,"Corpo do gene"
"Short_tandem","60%",979,"Corpo do gene"
"Short_tandem","90%",980,"Corpo do gene"
"Short_tandem","70%",984,"Corpo do gene"
"Short_tandem","40%",985,"Corpo do gene"
"Short_tandem","90%",986,"Corpo do gene"
"Short_tandem","20%",987,"Corpo do gene"
"Short_tandem","30%",988,"Corpo do gene"
"Short_tandem","80%",989,"Corpo do gene"
"Short_tandem","90%",990,"Corpo do gene"
"Short_tandem","20%",994,"Corpo do gene"
"Short_tandem","20%",995,"Corpo do gene"
"Short_tandem","70%",1007,"Corpo do gene"
"Short_tandem","80%",1008,"Corpo do gene"
"Short_tandem","100%",1009,"Corpo do gene"
"Short_tandem","100%",1010,"Corpo do gene"
"Short_tandem","50%",1011,"Corpo do gene"
"Short_tandem","20%",1012,"Corpo do gene"
"Short_tandem","40%",1013,"Corpo do gene"
"Short_tandem","20%",1019,"Corpo do gene"
"Short_tandem","40%",1020,"Corpo do gene"
"Short_tandem","30%",1022,"Corpo do gene"
"Short_tandem","50%",1028,"Corpo do gene"
"Short_tandem","90%",1029,"Corpo do gene"
"Short_tandem","30%",1031,"Corpo do gene"
"Short_tandem","90%",1032,"Corpo do gene"
"Short_tandem","100%",1032,"Corpo do gene"
"Short_tandem","40%",1033,"Corpo do gene"
"Short_tandem","80%",1034,"Corpo do gene"
"Short_tandem","90%",1034,"Corpo do gene"
"Short_tandem","80%",1035,"Corpo do gene"
"Short_tandem","10%",1036,"Corpo do gene"
"Short_tandem","20%",1036,"Corpo do gene"
"Short_tandem","40%",1037,"Corpo do gene"
"Short_tandem","20%",1038,"Corpo do gene"
"Short_tandem","70%",1039,"Corpo do gene"
"Short_tandem","100%",1040,"Corpo do gene"
"Short_tandem","100%",1041,"Corpo do gene"
"Short_tandem","20%",1043,"Corpo do gene"
"Short_tandem","70%",1044,"Corpo do gene"
"Short_tandem","90%",1045,"Corpo do gene"
"Short_tandem","70%",1046,"Corpo do gene"
"Short_tandem","30%",1047,"Corpo do gene"
"Short_tandem","80%",1048,"Corpo do gene"
"Short_tandem","10%",1049,"Corpo do gene"
"Short_tandem","50%",1055,"Corpo do gene"
"Short_tandem","60%",1055,"Corpo do gene"
"Short_tandem","10%",1056,"Corpo do gene"
"Short_tandem","20%",1061,"Corpo do gene"
"Short_tandem","20%",1062,"Corpo do gene"
"Short_tandem","30%",1066,"Corpo do gene"
"Short_tandem","40%",1066,"Corpo do gene"
"Short_tandem","50%",1067,"Corpo do gene"
"Short_tandem","10%",1068,"Corpo do gene"
"Short_tandem","10%",1069,"Corpo do gene"
"Short_tandem","90%",1070,"Corpo do gene"
"Short_tandem","40%",1071,"Corpo do gene"
"Short_tandem","60%",1072,"Corpo do gene"
"Short_tandem","100%",1073,"Corpo do gene"
"Short_tandem","40%",1074,"Corpo do gene"
"Short_tandem","50%",1074,"Corpo do gene"
"Short_tandem","80%",1083,"Corpo do gene"
"Short_tandem","40%",1084,"Corpo do gene"
"Short_tandem","100%",1085,"Corpo do gene"
"Short_tandem","70%",1087,"Corpo do gene"
"Short_tandem","60%",1089,"Corpo do gene"
"Short_tandem","90%",1090,"Corpo do gene"
"Short_tandem","100%",1091,"Corpo do gene"
"Short_tandem","100%",1092,"Corpo do gene"
"Short_tandem","30%",1093,"Corpo do gene"
"Short_tandem","50%",1094,"Corpo do gene"
"Short_tandem","90%",1095,"Corpo do gene"
"Short_tandem","10%",1096,"Corpo do gene"
"Short_tandem","20%",1096,"Corpo do gene"
"Short_tandem","40%",1097,"Corpo do gene"
"Short_tandem","70%",1098,"Corpo do gene"
"Short_tandem","10%",1102,"Corpo do gene"
"Short_tandem","30%",1103,"Corpo do gene"
"Short_tandem","40%",1104,"Corpo do gene"
"Short_tandem","50%",1105,"Corpo do gene"
"Short_tandem","80%",1106,"Corpo do gene"
"Short_tandem","100%",1109,"Corpo do gene"
"Short_tandem","20%",1110,"Corpo do gene"
"Short_tandem","30%",1110,"Corpo do gene"
"Short_tandem","50%",1111,"Corpo do gene"
"Short_tandem","60%",1111,"Corpo do gene"
"Short_tandem","40%",1114,"Corpo do gene"
"Short_tandem","50%",1114,"Corpo do gene"
"Short_tandem","70%",1115,"Corpo do gene"
"Short_tandem","10%",1116,"Corpo do gene"
"Short_tandem","20%",1117,"Corpo do gene"
"Short_tandem","10%",1118,"Corpo do gene"
"Short_tandem","80%",1119,"Corpo do gene"
"Short_tandem","90%",1126,"Corpo do gene"
"Short_tandem","60%",1127,"Corpo do gene"
"Short_tandem","80%",1128,"Corpo do gene"
"Short_tandem","80%",1129,"Corpo do gene"
"Short_tandem","90%",1129,"Corpo do gene"
"Short_tandem","10%",1130,"Corpo do gene"
"Short_tandem","20%",1131,"Corpo do gene"
"Short_tandem","30%",1132,"Corpo do gene"
"Short_tandem","50%",1133,"Corpo do gene"
"Short_tandem","70%",1134,"Corpo do gene"
"Short_tandem","30%",1135,"Corpo do gene"
"Short_tandem","40%",1135,"Corpo do gene"
"Short_tandem","60%",1136,"Corpo do gene"
"Short_tandem","10%",1141,"Corpo do gene"
"Short_tandem","20%",1142,"Corpo do gene"
"Short_tandem","50%",1143,"Corpo do gene"
"Short_tandem","10%",1144,"Corpo do gene"
"Short_tandem","20%",1145,"Corpo do gene"
"Short_tandem","40%",1146,"Corpo do gene"
"Short_tandem","60%",1148,"Corpo do gene"
"Short_tandem","90%",1149,"Corpo do gene"
"Short_tandem","60%",1150,"Corpo do gene"
"Short_tandem","40%",1151,"Corpo do gene"
"Short_tandem","40%",1152,"Corpo do gene"
"Short_tandem","70%",1153,"Corpo do gene"
"Short_tandem","10%",1154,"Corpo do gene"
"Short_tandem","20%",1154,"Corpo do gene"
"Short_tandem","60%",1155,"Corpo do gene"
"Short_tandem","30%",1156,"Corpo do gene"
